AN_BASE,ID_TIPO_PRODUCAO,ID_SUBTIPO_PRODUCAO,QT_ANO_EGRESSO_M,QT_ANO_EGRESSO_F,QT_ANO_EGRESSO_D,CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,ID_ADD_PRODUCAO_INTELECTUAL,NR_ORDEM,ID_PESSOA_DISCENTE,ID_PESSOA_DOCENTE,ID_PARTICIPANTE_PPG_IES,ID_PESSOA_PART_EXTERNO,ID_PESSOA_POS_DOC,ID_PESSOA_EGRESSO,NM_AUTOR,TP_AUTOR,NM_TP_CATEGORIA_DOCENTE,NM_NIVEL_DISCENTE,NM_ABNT_AUTOR,CD_AREA_CONHECIMENTO,NM_AREA_CONHECIMENTO,ID_NATUREZA_ATUACAO,NM_NATUREZA_ATUACAO,ID_PAIS,NM_PAIS,IN_GLOSA
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781836,2,1231132,,,,,,IRIS CRISTINA DATSCH TOEBE,DISCENTE,,DOUTORADO,"TOEBE, I. C. D.",,,,,,,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781836,3,,9278,,,,,SERGIO ROBERTO KIELING FRANCO,DOCENTE,PERMANENTE,,"FRANCO, S. R. K.",,,,,,,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781836,1,81516,,,,,,JAQUELINE MOLON,DISCENTE,,DOUTORADO,"MOLON, J.",,,,,,,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781838,2,,41297,,,,,SILVIO CESAR CAZELLA,DOCENTE,PERMANENTE,,"CAZELLA, S. C.",,,,,,,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781838,1,951685,,,,,,RENATA CABRAL GIANOTTI,DISCENTE,,DOUTORADO,"GIANOTTI, R. C.",,,,,,,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781838,3,,517378,,,,,PATRICIA ALEJANDRA BEHAR,DOCENTE,PERMANENTE,,"BEHAR, P. A.",,,,,,,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781840,4,,,,,,,"FONSECA, LUIS",-,,,"FONSECA, LUIS",90100000,INTERDISCIPLINAR,4,PESSOA FÍSICA,31,BRASIL,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781840,6,,9260,,,,,MAGDA BERCHT,DOCENTE,PERMANENTE,,"BERCHT, M.",,,,,,,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781840,5,,,,,,,"NASCIMENTO, EDSON",-,,,"NASCIMENTO, EDSON",90100000,INTERDISCIPLINAR,4,PESSOA FÍSICA,31,BRASIL,0
2019,2,8,,,,42001013075P9,INFORMÁTICA NA EDUCAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26781840,3,,,,,,,"VERAS, NECIO",-,,,"VERAS, NECIO",90100000,INTERDISCIPLINAR,4,PESSOA FÍSICA,31,BRASIL,0
