AN_BASE,ID_TIPO_PRODUCAO,ID_SUBTIPO_PRODUCAO,QT_ANO_EGRESSO_M,QT_ANO_EGRESSO_F,QT_ANO_EGRESSO_D,CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,ID_ADD_PRODUCAO_INTELECTUAL,NR_ORDEM,ID_PESSOA_DISCENTE,ID_PESSOA_DOCENTE,ID_PARTICIPANTE_PPG_IES,ID_PESSOA_PART_EXTERNO,ID_PESSOA_POS_DOC,ID_PESSOA_EGRESSO,NM_AUTOR,TP_AUTOR,NM_TP_CATEGORIA_DOCENTE,NM_NIVEL_DISCENTE,NM_ABNT_AUTOR,CD_AREA_CONHECIMENTO,NM_AREA_CONHECIMENTO,ID_NATUREZA_ATUACAO,NM_NATUREZA_ATUACAO,ID_PAIS,NM_PAIS,IN_GLOSA
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26322567,2,,,686668,37056,,,TAYANA UCHOA CONTE,PARTICIPANTE EXTERNO,,,"CONTE, T.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26322567,1,,,,,,1060314,ALESSANDRA COSTA SMOLENAARS DUTRA,EGRESSO,,,"DUTRA, A. C. S.",,,,,,,0
2019,2,8,,,10,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26322567,3,,465450,,,,,RAFAEL PRIKLADNICKI,DOCENTE,PERMANENTE,,"PRIKLADNICKI,R.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324468,1,,,,,,,GUILHERME KOROL,-,,,"KOROL, GUILHERME",10300007,CIĘNCIA DA COMPUTAÇĂO,1,PROFESSOR/PESQUISADOR EM INSTITUIÇĂO DE ENSINO/PESQUISA PÚBLICA/GOVERNAMENTAL,31,BRASIL,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324468,2,,47064,,,,,FERNANDO GEHM MORAES,DOCENTE,PERMANENTE,,"MORAES, F. G.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324469,2,,,,,,971796,LUCIANO LORES CAIMI,EGRESSO,,,"CAIMI, L. L.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324469,4,,47064,,,,,FERNANDO GEHM MORAES,DOCENTE,PERMANENTE,,"MORAES, F. G.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324469,1,,,,,,705002,MARCELO RUARO,EGRESSO,,,"MARCELO RUARO,",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324469,3,,,,,,896284,VINICIUS MORAIS FOCHI,EGRESSO,,,"FOCHI, VINICIUS",,,,,,,0
2019,2,8,,,10,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324471,5,,465450,,,,,RAFAEL PRIKLADNICKI,DOCENTE,PERMANENTE,,"PRIKLADNICKI,R.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324471,3,,15892,,,,,DUNCAN DUBUGRAS ALCOBA RUIZ,DOCENTE,PERMANENTE,,"RUIZ, DUNCAN D.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324471,4,,1022337,,,,,SABRINA DOS SANTOS MARCZAK,DOCENTE,PERMANENTE,,"MARCZACK, S. S.",,,,,,,0
2019,2,8,1,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324471,2,2480378,,,,,,OLIMAR TEIXEIRA BORGES,DISCENTE,,DOUTORADO,"BORGES, O. T.",,,,,,,0
2019,2,8,1,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324471,1,2480309,,,,,,JULIA MARA COLLEONI COUTO,DISCENTE,,DOUTORADO,"COUTO, J. M. C.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324472,4,,534970,,,,,CESAR AUGUSTO FONTICIELHA DE ROSE,DOCENTE,PERMANENTE,,"DE ROSE, C. A. F.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324472,2,,,,,,540985,MIGUEL GOMES XAVIER,EGRESSO,,,"XAVIER, MIGUEL GOMES",,,,,,,0
2019,2,8,0,,0,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324472,1,2732801,,,,,,DIONATRA FOLLE KIRCHOFF,DISCENTE,,DOUTORADO,"KIRCHOFF, D. F.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324472,3,1271880,,,,,,JULIANA OBINO MASTELLA,DISCENTE,,MESTRADO,"MASTELLA, J. O.",,,,,,,0
2019,2,8,,,,42005019016P8,CIĘNCIA DA COMPUTAÇĂO,PUC/RS,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,26324474,2,,515106,,,,,RAFAEL HEITOR BORDINI,DOCENTE,PERMANENTE,,"BORDINI, R. H.",,,,,,,0
