AN_BASE,ID_TIPO_PRODUCAO,ID_SUBTIPO_PRODUCAO,QT_ANO_EGRESSO_M,QT_ANO_EGRESSO_F,QT_ANO_EGRESSO_D,CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,ID_ADD_PRODUCAO_INTELECTUAL,NR_ORDEM,ID_PESSOA_DISCENTE,ID_PESSOA_DOCENTE,ID_PARTICIPANTE_PPG_IES,ID_PESSOA_PART_EXTERNO,ID_PESSOA_POS_DOC,ID_PESSOA_EGRESSO,NM_AUTOR,TP_AUTOR,NM_TP_CATEGORIA_DOCENTE,NM_NIVEL_DISCENTE,NM_ABNT_AUTOR,CD_AREA_CONHECIMENTO,NM_AREA_CONHECIMENTO,ID_NATUREZA_ATUACAO,NM_NATUREZA_ATUACAO,ID_PAIS,NM_PAIS,IN_GLOSA
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903783,3,,534647,,,,,EDSON PRESTES E SILVA JUNIOR,DOCENTE,PERMANENTE,,"PRESTES, EDSON",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903784,3,,534647,,,,,EDSON PRESTES E SILVA JUNIOR,DOCENTE,PERMANENTE,,"PRESTES, EDSON",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903784,4,,,1120991,2366958,,,TAMÁS HAIDEGGER,PARTICIPANTE EXTERNO,,,"HAIDEGGER, T.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903784,2,,,1118431,2363286,,,HOWARD LI,PARTICIPANTE EXTERNO,,,"LI, H.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903784,1,,,1415890,2549214,,,ALAA KHAMIS,PARTICIPANTE EXTERNO,,,"KHAMIS, A.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903785,1,,10956,,,,,ANA LUCIA CETERTICH BAZZAN,DOCENTE,PERMANENTE,,"BAZZAN, A. L. C.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903787,1,1260664,,,,,,HENRIQUE BECKER,DISCENTE,,DOUTORADO,"BECKER, H.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903787,2,,510552,,,,,LUCIANA SALETE BURIOL,DOCENTE,PERMANENTE,,"BURIOL, L. S.",,,,,,,0
2019,2,25,,,0,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903791,3,456815,,,,,,ROBERTO IRAJA TAVARES DA COSTA FILHO,DISCENTE,,DOUTORADO,"FILHO, R. I. T. C.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903791,1,1251106,,,,,,JONATAS ADILSON MARQUES,DISCENTE,,DOUTORADO,"MARQUES, J. A.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903791,4,,515196,,,,,LUCIANO PASCHOAL GASPARY,DOCENTE,PERMANENTE,,"GASPARY, L. P.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903791,2,,,,,,610832,MARCELO CAGGIANI LUIZELLI,EGRESSO,,,"LUIZELLI, M. C.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903796,4,,,,,,,"JOHN, NIGEL W.",-,,,"JOHN, NIGEL W.",10300007,CIĘNCIA DA COMPUTAÇĂO,1,PROFESSOR/PESQUISADOR EM INSTITUIÇĂO DE ENSINO/PESQUISA PÚBLICA/GOVERNAMENTAL,188,REINO UNIDO,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903796,5,,,796546,997089,,,GLADIMIR VALERIO GUIMARAES BARANOSKI,PARTICIPANTE EXTERNO,,,"BARANOSKI, GLADIMIR V.G.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903796,6,,17788,,,,,MARCELO WALTER,DOCENTE,PERMANENTE,,"WALTER, M.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903796,2,,977521,,,,,ANDERSON MACIEL,DOCENTE,PERMANENTE,,"MACIEL, A.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903796,3,,,,,,,"MEYER, GARY W.",-,,,"MEYER, GARY W.",10300007,CIĘNCIA DA COMPUTAÇĂO,1,PROFESSOR/PESQUISADOR EM INSTITUIÇĂO DE ENSINO/PESQUISA PÚBLICA/GOVERNAMENTAL,67,ESTADOS UNIDOS,0
2019,2,25,5,,0,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903796,1,608735,,,,,,AUGUSTO LUENGO PEREIRA NUNES,DISCENTE,,DOUTORADO,"NUNES, A. L. P.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903799,3,,15656,,,,,LUIS DA CUNHA LAMB,DOCENTE,PERMANENTE,,"LAMB, L. C.",,,,,,,0
2019,2,25,0,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903799,2,2622151,,,,,,PEDRO HENRIQUE DA COSTA AVELAR,DISCENTE,,DOUTORADO,"AVELAR, P. H. C.",,,,,,,0
2019,2,25,4,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903799,1,1148954,,,,,,MARCELO DE SOUZA,DISCENTE,,DOUTORADO,"SOUZA, M.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903806,4,,,511950,44875,,,RICARDO DA SILVA TORRES,PARTICIPANTE EXTERNO,,,"TORRES, R. DA S.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903806,1,,,2521348,2369786,,,ICARO CAVALCANTE DOURADO,PARTICIPANTE EXTERNO,,,"DOURADO, I. C.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903806,2,,537923,,,,,RENATA DE MATOS GALANTE,DOCENTE,PERMANENTE,,"GALANTE, R. M.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903806,3,,,455549,534907,,,MARCOS ANDRE GONCALVES,PARTICIPANTE EXTERNO,,,"GONÇALVES, M.",,,,,,,0
2019,2,25,5,,0,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,6,610797,,,,,,LUCAS BONDAN,DISCENTE,,DOUTORADO,"BONDAN, L.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,4,,,2375673,1383312,,,THALES NICOLAI TAVARES,PARTICIPANTE EXTERNO,,,"TAVARES, T. N.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,5,,,,,,1091637,MURIEL FIGUEREDO FRANCO,EGRESSO,,,"FRANCO, M. F.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,10,,,677835,10842,,,ELIAS PROCOPIO DUARTE JUNIOR,PARTICIPANTE EXTERNO,,,"DUARTE JR, ELIAS P.",,,,,,,0
2019,2,25,14,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,7,,428805,,,,,ALBERTO EGON SCHAEFFER FILHO,DOCENTE,PERMANENTE,,"SCHAEFFER FILHO, A.E.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,3,,,2247483,1116911,,,LEONARDO DA CRUZ MARCUZZO,PARTICIPANTE EXTERNO,,,"MARCUZZO, L. C.",,,,,,,0
2019,2,25,11,,6,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,8,,,552907,450039,,,CARLOS RANIERY PAULA DOS SANTOS,PARTICIPANTE EXTERNO,,,"SANTOS, C. R. P.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,9,,527412,,,,,LISANDRO ZAMBENEDETTI GRANVILLE,DOCENTE,PERMANENTE,,"GRANVILLE, L.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,1,,,2247731,2521617,,,GIOVANNI VENANCIO DE SOUZA,PARTICIPANTE EXTERNO,,,"SOUZA, G. V.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903807,2,,,2375681,2674857,,,VINICIUS FULBER GARCIA,PARTICIPANTE EXTERNO,,,"GARCIA, V. F.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903813,3,,515196,,,,,LUCIANO PASCHOAL GASPARY,DOCENTE,PERMANENTE,,"GASPARY, L. P.",,,,,,,0
2019,2,25,,,0,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903813,2,456815,,,,,,ROBERTO IRAJA TAVARES DA COSTA FILHO,DISCENTE,,DOUTORADO,"FILHO, R. I. T. C.",,,,,,,0
2019,2,25,0,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903813,1,2362955,,,,,,NICOLAS SILVEIRA KAGAMI,DISCENTE,,MESTRADO,"KAGAMI, N. S.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903820,2,,10956,,,,,ANA LUCIA CETERTICH BAZZAN,DOCENTE,PERMANENTE,,"BAZZAN, A. L. C.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903820,1,,,,,,1108096,LIZA LUNARDI LEMOS,EGRESSO,,,"LEMOS, L. L.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903821,1,,,,,,74905,EDIMAR MANICA,EGRESSO,,,"MANICA, E.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903821,3,,537923,,,,,RENATA DE MATOS GALANTE,DOCENTE,PERMANENTE,,"GALANTE, R. M.",,,,,,,0
2019,2,25,,,13,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903821,2,,,511862,457044,,,CARINA FRIEDRICH DORNELES,PARTICIPANTE EXTERNO,,,"DORNELES, C. F.",,,,,,,0
2019,2,25,,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903822,2,,12618,,,,,CARLA MARIA DAL SASSO FREITAS,DOCENTE,PERMANENTE,,"FREITAS, C. M. D. S.",,,,,,,0
2019,2,25,1,,,42001013004P4,COMPUTAÇĂO,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,26903822,1,2368420,,,,,,JORGE ALBERTO WAGNER FILHO,DISCENTE,,DOUTORADO,"FILHO, J. A. W.",,,,,,,0
